Longitude,Latitude,Anomaly_Score,eTh_Raw,RTP_Raw
392376.99599322473,4293092.058330265,-0.03061480232405478,244,249.1705
380776.99599322473,4283542.058330265,-0.03060834937128476,249,58.931515
336826.99599322473,4268292.058330265,-0.03059691848154511,249,253.86337
362476.99599322473,4304192.058330265,-0.03059691848154511,249,253.4394
384126.99599322473,4278742.058330265,-0.03059691848154511,249,253.4394
399326.99599322473,4280842.058330265,-0.030567800440164605,244,249.0
363126.99599322473,4303642.058330265,-0.030567800440164605,244,248.54874
386776.99599322473,4275242.058330265,-0.030515693233008623,249,50.67457
384826.99599322473,4258042.058330265,-0.030477974470401348,244,247.01485
336526.99599322473,4274192.058330265,-0.030432779185374348,249,243.83667
361876.99599322473,4305492.058330265,-0.030432779185374348,249,243.1301
384726.99599322473,4273442.058330265,-0.030432779185374348,249,243.0
389076.99599322473,4272542.058330265,-0.03039799968968615,249,242.86337
366876.99599322473,4298142.058330265,-0.03039799968968615,249,241.46611
372626.99599322473,4298942.058330265,-0.030392122212301143,249,59.28406
331126.99599322473,4264292.058330265,-0.030378597073489888,238,249.0
334126.99599322473,4269292.058330265,-0.03037570997840111,228,253.02016
327526.99599322473,4269592.058330265,-0.03037570997840111,228,251.44771
337026.99599322473,4277492.058330265,-0.03037570997840111,222,253.02016
341226.99599322473,4262042.058330265,-0.03034660755620755,244,246.41365
395926.99599322473,4281642.058330265,-0.030336360847151633,244,246.52971
315926.99599322473,4245742.058330265,-0.03032788762965344,249,56.79666
351676.99599322473,4248792.058330265,-0.030288797650659394,244,252.45956
363026.99599322473,4305042.058330265,-0.030285910960655915,228,250.54044
410226.99599322473,4273542.058330265,-0.03028455660412066,249,14.235634
329726.99599322473,4284192.058330265,-0.03028455660412066,249,14.650681
332626.99599322473,4287792.058330265,-0.030194770376013036,249,23.628149
307676.99599322473,4244242.058330265,-0.030194163064685586,249,239.28987
330976.99599322473,4274792.058330265,-0.03018321949304137,217,253.15678
377926.99599322473,4286692.058330265,-0.030163893973172873,249,253.15678
377626.99599322473,4278992.058330265,-0.030134795625997524,244,248.16333
377126.99599322473,4279192.058330265,-0.030134795625997524,244,248.16333
394876.99599322473,4288492.058330265,-0.030134795625997524,244,248.16333
377626.99599322473,4284992.058330265,-0.030134795625997524,244,248.0267
367126.99599322473,4252892.058330265,-0.030134795625997524,244,248.83604
341376.99599322473,4262042.058330265,-0.030134795625997524,244,248.16333
392826.99599322473,4289592.058330265,-0.030134795625997524,244,248.16333
330776.99599322473,4272942.058330265,-0.03005745892015743,238,246.84435
344176.99599322473,4283292.058330265,-0.029999865693843275,249,245.70708
338676.99599322473,4283292.058330265,-0.029992965752809075,249,46.444874
315976.99599322473,4245742.058330265,-0.02997238886430531,249,96.027565
391726.99599322473,4248792.058330265,-0.029971903158239055,249,106.4526
375176.99599322473,4250792.058330265,-0.029971903158239055,249,115.22722
332376.99599322473,4278542.058330265,-0.029965109721527217,249,242.02016
351476.99599322473,4248842.058330265,-0.029965109721527217,249,240.14713
362126.99599322473,4305392.058330265,-0.029945720228435557,238,247.86273
383676.99599322473,4279892.058330265,-0.029945720228435557,238,247.82419
380826.99599322473,4275942.058330265,-0.02994283508605511,228,253.15678
410276.99599322473,4231842.058330265,-0.029930862310596273,249,61.0
343526.99599322473,4284392.058330265,-0.029909689606947953,249,252.45956
353826.99599322473,4313342.058330265,-0.029909689606947953,249,253.02016
359276.99599322473,4255792.058330265,-0.029903512568884905,244,246.98097
329576.99599322473,4284292.058330265,-0.029888939582715213,249,30.774496
328276.99599322473,4273792.058330265,-0.02986949563668395,249,65.408745
329376.99599322473,4269192.058330265,-0.029862782109096764,233,253.4394
326026.99599322473,4277642.058330265,-0.029851743364041394,249,14.133082
338776.99599322473,4262342.058330265,-0.029840185859032586,233,252.45956
329376.99599322473,4269142.058330265,-0.02979180076791188,244,249.84322
367726.99599322473,4301242.058330265,-0.029781512583183845,249,253.86337
344726.99599322473,4283242.058330265,-0.029777238499427594,249,246.52971
380776.99599322473,4286392.058330265,-0.029749022003116354,244,248.16333
379676.99599322473,4285392.058330265,-0.029749022003116354,244,249.84322
320876.99599322473,4239092.058330265,-0.029749022003116354,244,249.0
334076.99599322473,4269192.058330265,-0.029749022003116354,244,247.68755
379526.99599322473,4265542.058330265,-0.029702083677876412,244,249.0
345376.99599322473,4283442.058330265,-0.029702083677876412,244,249.13663
383026.99599322473,4271192.058330265,-0.029702083677876412,244,249.0
358126.99599322473,4309942.058330265,-0.029687523452609277,249,246.84435
358126.99599322473,4309892.058330265,-0.029687523452609277,249,246.84435
389276.99599322473,4287442.058330265,-0.029623256398461417,249,75.866646
336526.99599322473,4268492.058330265,-0.029579165090071524,238,253.86337
394526.99599322473,4227992.058330265,-0.029567245006591247,249,243.0
387626.99599322473,4289342.058330265,-0.029567245006591247,249,243.0
334526.99599322473,4303092.058330265,-0.02953452455323735,233,253.30278
334576.99599322473,4303092.058330265,-0.02953452455323735,233,253.86337
355076.99599322473,4311942.058330265,-0.02953452455323735,233,253.86337
327626.99599322473,4289442.058330265,-0.029532512541737055,249,241.29561
389126.99599322473,4272542.058330265,-0.029532512541737055,249,242.4394
378376.99599322473,4274692.058330265,-0.02951313616287421,238,249.0
367976.99599322473,4301142.058330265,-0.02951025297188148,222,252.63007
